video_id,title,published_at,duration,views,likes,comments,tags,channel
5gNuUktF9W0,"Every Time You Score, You Get Heavier",2024-06-23T19:46:34Z,PT16M53S,1537792,40638,275,,Chris Dixon
o4v8RzicwXQ,INSANE Double Slide Tackle | Sunday League's Greatest Moments #9,2024-05-15T15:32:38Z,PT13M40S,1106039,22129,248,,Chris Dixon
qIeTvMhcMkM,Ranking the Best YouTube Football Moments Ever (TIER LIST),2024-04-05T19:01:34Z,PT35M39S,1011262,30795,754,,Chris Dixon
DvOem--8Dis,Finally a package I can be proud of 🙏🏻,2024-03-28T15:51:12Z,PT28S,70043,4226,37,,Chris Dixon
PcoOg9P_Re0,Is This the Best Own Goal Ever? | Sunday League's Greatest Moments #8,2024-03-01T18:26:17Z,PT13M50S,1558638,31712,301,,Chris Dixon
bl0X76PhIRI,Reacting to the Top 50 ChrisMD Channel Moments of 2023,2024-01-26T22:53:53Z,PT34M13S,456059,22783,187,,Chris Dixon
WHpKLV4oi54,We Played FootGolf in the Desert,2023-12-13T16:25:18Z,PT7M41S,510494,16503,80,,Chris Dixon
D2h_5lOfuyc,Is This the Worst Miss of the Year? | Sunday League's Greatest Moments #7,2023-11-26T19:21:57Z,PT11M34S,1647906,39851,531,,Chris Dixon
S3v5Y1bdvQs,"SCORING MY DREAM GOAL IN FRONT OF 60,000",2023-09-17T21:30:34Z,PT18M20S,1304913,36416,678,"sidemen,charity match,football",Chris Dixon
iau9ArvTR-8,"Every Time You Score, The Goal Gets Smaller",2023-02-10T01:49:17Z,PT9M48S,1974466,50213,326,,Chris Dixon
eeRGsV4cZRg,How Good is a 56 Rated Footballer at Free Kicks?,2023-01-20T22:27:56Z,PT9M1S,588776,20831,173,,Chris Dixon
jQ1nIp4PB3g,YouTubers Play The Greatest Childhood Football Games of All Time,2022-10-05T16:10:06Z,PT16M47S,3363695,113715,1243,"chrismd,sidemen,football,challenge,movember,mental health",Chris Dixon
YDAOMaKUx0k,I Hired Premier League Analysts to Scout The Sidemen,2022-09-23T13:13:13Z,PT14M8S,1182733,45047,446,"sidemen,chrismd,football,match",Chris Dixon
7WHwT-lkRvc,"I Met Verstappen, Norris & Ricciardo at the Austrian Grand Prix",2022-09-18T20:48:00Z,PT9M8S,308138,20865,194,,Chris Dixon
uvKbW0enjmE,I Spent 24 Hours on Cameo and Earned £___,2022-04-20T21:18:08Z,PT16M55S,630561,26853,296,"chrismd,cameo,24 hours",Chris Dixon
oKfGThTOBtM,The European Championships of FOOD,2021-06-27T22:11:14Z,PT11M55S,971629,35643,1032,"chrismd,mukbang,shannon langdon,ollie dixon,sister,kelly,food,takeaway",Chris Dixon
vKTxvFfcBtQ,I Played 1 Game to Keep Every Player in This Pack Opening,2021-05-16T16:42:06Z,PT12M48S,990395,28427,515,"fifa 21,pack opening,tots,chrismd,w2s",Chris Dixon
hzktnnfoLw0,GeoGuessr - Jersey Edition,2021-04-11T16:16:52Z,PT14M21S,460900,13863,211,"chrismd,jersey,geoguessr",Chris Dixon
5MAmbBf0-4I,"If I React, I Discard The Pack - Fifa 21 Pack Opening",2021-02-12T20:51:37Z,PT10M25S,4086344,102506,969,"fifa 21,pack opening,chrismd,w2s",Chris Dixon
CN7MtboTOh0,YoUr KeEpErS ArE SH*T,2021-02-01T20:08:39Z,PT4M33S,440695,22826,561,"chrismd,goalkeeper,football,saves,ollie dixon,ollie,kevin de bruyne",Chris Dixon
xWK18CLfwyU,"The Best of Stephen Tries, W2S, ChrisMD & WillNE",2020-12-23T22:52:37Z,PT12M50S,2340377,63851,354,"w2s,stephen tries,chrismd,willne,sidemen",Chris Dixon
3d1JjfP8Dno,My Cat's Football Skills Pick My Fifa 21 Draft,2020-12-09T17:25:00Z,PT14M22S,959725,25811,720,"fifa 21,draft,chrismd,w2s",Chris Dixon
0IB1INKsNhg,Most Kills As Impostor Wins iPhone 12,2020-11-07T16:48:47Z,PT11M35S,472788,17907,226,"among us,iphone 12,chrismd,shannon langdon,ollie dixon",Chris Dixon
xED3Dr1oIzg,I Made Jersey in Minecraft,2020-10-14T20:11:41Z,PT11M46S,619655,27206,722,"minecraft,chrismd,mrbeast,pewdiepie,jersey",Chris Dixon
r7j_NadrooY,"Win Fall Guys, I'll Buy You Anything Challenge",2020-08-27T20:07:43Z,PT19M16S,474841,19218,502,"fall guys,gaming,chrismd",Chris Dixon
2BrFcMpdIAY,Rating Every Footballer I've Met (Tier List),2020-06-28T17:37:22Z,PT16M17S,4158169,107262,2531,"chrismd,cristiano ronaldo,football,soccer,tier list",Chris Dixon
hQxCRcv82x0,The FIFA Compilation of the Decade (FIFA 10-20),2020-06-14T08:02:05Z,PT3M36S,1482209,22178,318,,Chris Dixon
qKpWyw6F9Cw,Packing TOTS's rated 95+ for 12 minutes straight,2020-05-19T14:29:15Z,PT12M25S,993357,31773,1170,"fifa 20,tots,chrismd,pack opening",Chris Dixon
Z0K-P2eYI7w,My HIGHEST Rated Icon Ever | FIFA 20 EPL TOTS Pack Opening,2020-05-09T12:19:44Z,PT11M28S,795390,30644,1019,"fifa 20,chrismd,pack opening",Chris Dixon
5i_aJmOqp_Y,We Survived a Snowstorm in Iceland,2020-04-16T21:40:30Z,PT14M31S,666435,25943,1114,"chrismd,vlog,travel,gone wrong,funny,girlfriend",Chris Dixon
G0hbPf_-L_4,FIFA 15 - (UNEDITED) TOTY F8TAL | vs Nick28T,2015-02-13T17:24:44Z,PT18M15S,134528,2007,228,"fifa 15,chrismd",Chris Dixon
GfF8v3EsjnI,FIFA 15 - (UNEDITED) TOTY Draft | vs Zweback,2015-02-11T15:00:01Z,PT18M39S,87202,1646,60,fifa 15,Chris Dixon
HE20aHo89Jk,WHO NEEDS INSTRUCTIONS?,2015-01-30T15:16:36Z,PT3M56S,205161,5438,261,"green,screen,setup,chrismd",Chris Dixon
VEmlDFeKmwQ,MY TEMPORARY SETUP,2014-12-20T17:11:56Z,PT3M25S,141448,4264,213,"setup,fifa 15,chrismd",Chris Dixon
oFskMGSgvIg,XMAS UPDATE,2014-12-15T16:09:33Z,PT2M5S,70662,2640,0,"vlog,christmas,update",Chris Dixon
YHOLfBujptM,LEAVE NOW AND NEVER COME BACK | Five Nights At Freddy's 2 - PART 3,2014-11-17T18:26:58Z,PT13M42S,95479,2369,280,"Five Nights At Freddy's,Horror (Film Genre),pewdiepie",Chris Dixon
IODHoFE_KxY,SO MANY JUMPSCARES | Five Nights At Freddy's 2 - PART 2,2014-11-13T14:00:07Z,PT5M8S,88359,2549,226,"Five Nights At Freddy's,Horror (Film Genre),5 night's at freddy's,outlast,pewdiepie,scary",Chris Dixon
NO5wW7rypsM,MY FIRST HORROR GAME | Five Nights At Freddy's 2 - PART 1,2014-11-12T19:59:30Z,PT6M6S,124838,3485,192,"Five Nights At Freddy's,five,nights,at,freddy's,5 nights at freddy's,Horror (Film Genre)",Chris Dixon
KpDsdvMVvF8,#BanTheInternationalBreak,2014-11-11T17:58:57Z,PT3M26S,59590,2378,0,"vlog,update,chrismd",Chris Dixon
-YHvZdpcl1k,HUMAN BUFFET?! | Jurassic Park: Operation Genesis - Part 4,2014-11-05T16:24:08Z,PT8M12S,243175,3889,321,"Jurassic Park,Operation genesis,montage,pewdiepie,dinosaur,chrismd",Chris Dixon
povOImvuAVs,MY FIRST VLOG,2014-10-28T18:05:36Z,PT5M33S,169093,4610,278,"vlog,england,fishing,pointlessblog",Chris Dixon
JR05DBpRKAI,A TORNADO?! | Jurassic Park: Operation Genesis - Part 3,2014-10-15T18:33:20Z,PT6M34S,253381,3229,182,"Jurassic Park: Operation Genesis (Video Game),comedy,walkthrough,gameplay,pewdiepie,ksiolajidebthd",Chris Dixon
1XVpgPlQ3Ic,OUR FIRST FATALITY | Jurassic Park: Operation Genesis - Part 2,2014-10-08T14:14:57Z,PT7M39S,156622,3703,239,"Jurassic Park: Operation Genesis (Video Game),comedy,fatality,velociraptor,pewdiepie,ksiolajidebt",Chris Dixon
oZya0-jhQzQ,WHERE ARE THE VELOCIRAPTORS?! | Jurassic Park: Operation Genesis - Part 1,2014-10-02T14:38:21Z,PT7M14S,267816,5560,373,"jurassic,park,operation,genesis,pewdiepie,funny,gaming",Chris Dixon
b_GJD802c6k,The Greatest Volleys of All Time,2026-04-24T16:46:06Z,PT4M25S,14470,623,19,"chrismd,shorts",ChrisMD but shorter
NH-0ytoXsnU,Stephen Tries is BROKEN,2026-04-24T08:00:23Z,PT38S,11052,591,5,"chrismd,shorts",ChrisMD but shorter
pUbcLkETQLU,Stephen Tries is POSSESSED,2026-04-23T20:15:08Z,PT40S,18507,757,9,"chrismd,shorts",ChrisMD but shorter
SyWE5KaxPiU,W2S Diagnoses Ethan😭,2026-04-23T19:00:21Z,PT16S,74635,1339,4,"chrismd,shorts",ChrisMD but shorter
PEHLYrWu32s,WHERE did that come from?!?🤯,2026-04-23T17:00:37Z,PT29S,14021,380,3,"chrismd,shorts",ChrisMD but shorter
_JE_BO2mNTY,3 White Guys Dapping,2026-04-23T13:01:04Z,PT34S,24357,1120,5,"chrismd,shorts",ChrisMD but shorter
CpAKqOLA0CQ,Stephen Tries Sends a Message‼️,2026-04-23T07:00:10Z,PT19S,35443,578,3,"chrismd,shorts",ChrisMD but shorter
5fC7HNAkFvY,Advice for ArthurTV😭,2026-04-22T17:00:16Z,PT13S,15578,339,2,"chrismd,shorts",ChrisMD but shorter
xxTsjP637wM,Moments of Believable Technique,2026-04-22T16:02:47Z,PT2M55S,9860,497,6,"chrismd,shorts",ChrisMD but shorter
nYi7u9R8008,ChrisMD Reacts to 2016 ChrisMD📺,2026-04-22T15:01:24Z,PT1M20S,23274,780,6,"chrismd,shorts",ChrisMD but shorter
7oxwCU2UMbA,"""What's the goalkeeper doing!?!""",2026-04-22T12:00:14Z,PT17S,65687,843,5,"chrismd,shorts",ChrisMD but shorter
W04TOwS3Pzw,When ChrisMD Met W2S For The First Time,2026-04-22T10:00:54Z,PT43S,356274,8956,23,"chrismd,shorts",ChrisMD but shorter
AJPJo4QYCyo,Please Don't Clip This😭,2026-04-22T08:00:11Z,PT13S,144574,2472,13,"chrismd,shorts",ChrisMD but shorter
-i3A9KfT1PI,Only True Fans Remember💭,2026-04-21T18:00:00Z,PT23S,130634,1568,7,"chrismd,shorts",ChrisMD but shorter
Ord17KQdjdI,Moments That Sent the Crowd WILD,2026-04-21T16:33:59Z,PT3M30S,12454,422,5,"chrismd,shorts",ChrisMD but shorter
dxumcs-Sc8s,"""My Favourite Ever Forfeit"" 😂",2026-04-21T16:00:58Z,PT23S,20265,474,3,"chrismd,shorts",ChrisMD but shorter
Uee0sBBidwE,ChrisMD Was Shaking To Meet Joe Weller😬,2026-04-21T13:00:50Z,PT21S,46807,611,6,"chrismd,shorts",ChrisMD but shorter
TyuemWA4LT8,"""Oh My God That's ArthurTV!""",2026-04-21T11:21:14Z,PT13S,41130,694,4,"chrismd,shorts",ChrisMD but shorter
XdTwxvmAIBc,"""Stoppable on his day""👏",2026-04-03T19:00:35Z,PT32S,22177,587,4,"chrismd,shorts",ChrisMD but shorter
5InOUQe9p9o,"Score a Penalty, Win £10,000💰",2026-04-03T17:00:13Z,PT59S,13814,998,5,"chrismd,shorts",ChrisMD but shorter
9DSWWBJ4b-Q,ArthurTV Clashes With a Fan😳,2026-04-02T22:00:10Z,PT20S,16319,374,1,"chrismd,shorts",ChrisMD but shorter
A8q2gPKAKXE,How Many Champions League Winning Teams Can You Name?🤔,2026-04-02T19:00:12Z,PT45S,18647,1105,7,"chrismd,shorts",ChrisMD but shorter
5w-YygbrdVs,"""He's Underage...""",2026-04-02T17:00:12Z,PT13S,15163,315,3,"chrismd,shorts",ChrisMD but shorter
mwQ1ugBTyLk,"""SEND HIM OFF""",2026-04-02T13:01:19Z,PT49S,16423,348,3,"chrismd,shorts",ChrisMD but shorter
fk-7S-bXIFY,"""That is an UNBELIEVABLE clip"" 😭😭",2026-04-02T11:00:54Z,PT43S,10903,353,5,"chrismd,shorts",ChrisMD but shorter
ARm815A5xk4,Italian Bach Goes Too Far😳,2026-04-01T20:00:08Z,PT48S,39529,898,3,"chrismd,shorts",ChrisMD but shorter
unuIhAfJ-Bk,ArthurTV is an ANIMAL,2026-04-01T17:00:55Z,PT1M3S,13239,369,6,"chrismd,shorts",ChrisMD but shorter
RBwymvsKxWc,Where Did That Come From?!?,2026-04-01T14:01:30Z,PT34S,19696,454,5,"chrismd,shorts",ChrisMD but shorter
R8rHhbvgeI0,His eyes look sad😭,2026-04-01T10:00:34Z,PT35S,25608,629,8,"chrismd,shorts",ChrisMD but shorter
6ucdm96G5BI,He Is The Special One,2026-04-01T09:00:05Z,PT47S,23174,605,3,"chrismd,shorts",ChrisMD but shorter
OvIVbAYsZYk,The Filthiest Nutmeg Of All Time?,2026-04-01T07:41:47Z,PT32S,13013,391,4,"chrismd,shorts",ChrisMD but shorter
w8zIJEcPLW0,The Greatest Meme Of All Time,2026-04-01T07:29:23Z,PT20S,28051,586,10,"chrismd,shorts",ChrisMD but shorter
ndlho5daQFM,"Every Time You Score, the Keeper Gets Taller | UNSEEN FOOTAGE",2026-03-31T10:30:24Z,PT7M20S,50876,2152,14,"chrismd,shorts",ChrisMD but shorter
UqV9a3c57UY,Scoring 1 AMAZING Goal From Every xG | UNSEEN FOOTAGE,2026-03-24T11:11:28Z,PT17M14S,108255,3490,30,"chrismd,shorts",ChrisMD but shorter
TiL1p50b-eM,Moments of UNBELIEVABLE Trickery,2026-03-22T20:21:52Z,PT3M29S,29792,852,12,"chrismd,shorts",ChrisMD but shorter
p3HHz5K2lWQ,Goals That Defied the Laws of Physics,2026-03-19T17:02:16Z,PT3M3S,62297,1787,28,"chrismd,shorts",ChrisMD but shorter
byQGy_dyuyk,Moments That Were *Thankfully* Caught on Camera,2026-03-12T17:09:23Z,PT4M18S,116658,2833,14,"chrismd,shorts",ChrisMD but shorter
jV-mvlBVDKE,The Bov Boys Are Actually BALLERS,2026-03-11T17:02:36Z,PT2M1S,14277,549,6,"chrismd,shorts",ChrisMD but shorter
3OCx9lSewCA,YouTubers Malfunctioning for 4 Minutes Straight,2026-03-05T17:07:22Z,PT4M18S,42922,1650,18,"chrismd,shorts",ChrisMD but shorter
_9mjRjSDJNM,Joe Weller x Behzinga being the duo we didn't know we needed,2026-03-04T17:13:07Z,PT3M20S,24012,759,11,"chrismd,shorts",ChrisMD but shorter
VcgZlT-Imy0,Stay for the celebration😭,2026-03-03T14:45:04Z,PT49S,19714,1301,5,"chrismd,shorts",ChrisMD but shorter
uHoZOoGSN5o,Italian Bach Is Literally a Labrador,2026-03-03T10:01:28Z,PT25S,54929,889,10,"chrismd,shorts",ChrisMD but shorter
RBFXFAOblV4,"""Do you want me to twat one?""",2026-03-02T18:00:33Z,PT32S,24786,1613,2,"chrismd,shorts",ChrisMD but shorter
USYURf_O8FI,Italian Bach Uncovers The Truth🤯,2026-03-02T13:00:51Z,PT9S,42886,426,2,"chrismd,shorts",ChrisMD but shorter
8PytZiJsa2o,"""What are you doing in the playground?""",2026-03-02T12:26:47Z,PT9S,10787,239,3,"chrismd,shorts",ChrisMD but shorter
ba46rPvZYko,Behzinga Reveals Too Much...,2026-02-28T18:00:40Z,PT15S,24791,493,5,"chrismd,shorts",ChrisMD but shorter
IuzKdryOJos,Nobody Can Understand Heinz😭,2026-02-27T17:39:11Z,PT35S,368941,7265,75,"chrismd,shorts",ChrisMD but shorter
5cc1VvS6N0s,Moments of Instant Regret,2026-02-26T17:59:21Z,PT5M9S,124310,2976,15,"chrismd,shorts",ChrisMD but shorter
HWUnVrCayJY,YouTubers That (mis)understood the Assignment,2026-02-19T17:45:44Z,PT6M2S,65295,1574,5,"chrismd,shorts",ChrisMD but shorter
jODZQq9wSxI,Moments That Left People in TEARS,2026-02-13T17:53:07Z,PT5M8S,75197,2246,27,"chrismd,shorts",ChrisMD but shorter
2AX0Onqr5bQ,Goals That Sparked Unbridled Joy,2026-02-11T16:58:15Z,PT4M30S,135253,2756,48,"chrismd,shorts",ChrisMD but shorter
Hd9dG870LXU,Moments That Will Never be Repeated,2026-02-09T17:08:57Z,PT4M37S,65455,2329,35,"chrismd,shorts",ChrisMD but shorter
EAUZAc2OfIE,Italian Bach Has Zingers,2026-02-06T15:14:34Z,PT17S,37254,726,3,"chrismd,shorts",ChrisMD but shorter
eOAJlfGKH60,She Didn't Stand a Chance😭,2026-02-06T14:23:45Z,PT12S,40832,859,6,"chrismd,shorts",ChrisMD but shorter
-S_VU70ieHY,ChrisMD's FINAL Goal👏,2026-02-06T12:41:59Z,PT50S,19461,2452,7,"chrismd,shorts",ChrisMD but shorter
bsWPjFeTKaU,What Is The Best Thing About Being 6 ft 6?,2026-02-06T11:10:13Z,PT28S,43068,1222,24,"chrismd,shorts",ChrisMD but shorter
e9tg3d-XE-c,The Moment The GOAT Was Confirmed🐐,2026-02-05T15:30:43Z,PT55S,27813,2974,8,"chrismd,shorts",ChrisMD but shorter
tJgtJtiDAyY,How Good Is This BOXER at Goalkeeping?,2026-02-05T10:41:39Z,PT22S,29235,592,2,"chrismd,shorts",ChrisMD but shorter
klYUoXF_SWs,The ULTIMATE Try Not To Cringe Challenge,2026-02-04T17:37:37Z,PT47S,36032,942,3,"chrismd,shorts",ChrisMD but shorter
t30i2TpWKKg,So SATISFYING,2026-02-04T17:18:19Z,PT38S,17857,1329,1,"chrismd,shorts",ChrisMD but shorter
giB0SN7qZgs,Mistakes That Will Never be Lived Down,2026-02-04T17:04:23Z,PT5M27S,195886,5119,55,"chrismd,shorts",ChrisMD but shorter
GiAFOfBMFPY,This 14 Year Old Goalkeeper is INSANE🧤,2026-02-04T15:29:29Z,PT44S,30308,1135,5,"chrismd,shorts",ChrisMD but shorter
z6cGPwP9Cfg,"""Just do it""",2026-02-04T14:54:56Z,PT49S,6179,199,1,"chrismd,shorts",ChrisMD but shorter
qWYq6CQmXuo,Clash Of The Titans🥊,2026-02-04T13:51:35Z,PT44S,31529,1034,3,"chrismd,shorts",ChrisMD but shorter
e9eC5siQQWY,Sidemen Charity Match Player Announcement🚨,2026-02-04T12:45:08Z,PT22S,9497,215,4,"chrismd,shorts",ChrisMD but shorter
-X4hX_gBC8w,WillNE but he gets progressively more drunk,2026-02-03T18:52:20Z,PT3M53S,16038,974,24,"chrismd,shorts",ChrisMD but shorter
qIKTHblqd3g,His Eyes Look Sad,2026-02-03T16:41:08Z,PT10S,35144,726,8,"chrismd,shorts",ChrisMD but shorter
3Ygk2X4t1VM,Should ChrisMD APOLOGISE For This?,2026-02-03T15:25:43Z,PT45S,22737,2009,8,"chrismd,shorts",ChrisMD but shorter
6D51622huvM,World's Smallest Goalkeeper vs ChrisMD🤯,2026-02-03T13:38:27Z,PT1M,27025,1366,2,"chrismd,shorts",ChrisMD but shorter
cgPlN0aC-Q4,This 7 Foot Goalkeeper is TOO GOOD🧤,2026-02-03T11:46:58Z,PT55S,28201,663,3,"chrismd,shorts",ChrisMD but shorter
cLfqqCED5AY,This 5 Foot Goalkeeper Is TOO GOOD🤯,2026-02-02T17:07:47Z,PT19S,17535,237,1,"chrismd,shorts",ChrisMD but shorter
jZSHQZx77is,George Clarke Gets's Schooled,2026-02-02T17:06:39Z,PT11S,69590,901,6,"chrismd,shorts",ChrisMD but shorter
WYb4mrV_r28,The Best Moments at The Fortress,2026-01-28T17:27:59Z,PT8M9S,61147,1751,38,"chrismd,shorts",ChrisMD but shorter
D4NPZ9sfSS8,Jokes That Crashed and Burned,2026-01-22T18:24:08Z,PT5M41S,47770,1411,10,"chrismd,shorts",ChrisMD but shorter
q0mt2xpjK-E,When YouTubers Get Successfully Rage Baited,2026-01-16T18:07:06Z,PT6M17S,285933,5820,55,"chrismd,shorts",ChrisMD but shorter
f4XNHh5tL34,"£50 vs £1,000 House Party (2025 Edition) | UNSEEN FOOTAGE",2026-01-14T14:16:05Z,PT18M12S,151662,6934,69,"chrismd,shorts",ChrisMD but shorter
2ngs5Uzctdc,Moments of UNBELIEVABLE Technique,2026-01-11T19:50:40Z,PT8M9S,63796,1913,36,"chrismd,shorts",ChrisMD but shorter
M7MA2QNuhK0,ArthurTV's Guide on Talking to Girls,2026-01-09T17:26:00Z,PT6M14S,90640,2630,28,"chrismd,shorts",ChrisMD but shorter
N8f4G5dlQp8,Stephen Took It Too Far😭,2025-12-29T09:00:39Z,PT16S,137227,2014,14,"chrismd,shorts",ChrisMD but shorter
nU7C9-P6ZHE,W2S's Limbo Attempt Is Amazing😂,2025-12-28T09:01:22Z,PT31S,29845,1050,16,"chrismd,shorts",ChrisMD but shorter
nF7cCm1vOR8,WillNE Gets Too Drunk,2025-12-27T09:01:16Z,PT29S,31940,1105,8,"chrismd,shorts",ChrisMD but shorter
18eKILS0sjo,Weird Flex But Okay,2025-12-26T09:00:02Z,PT16S,58319,1018,5,"chrismd,shorts",ChrisMD but shorter
QRO8GGSHwo0,Stephen Tries Goes Too Far,2025-12-25T09:00:49Z,PT1M3S,32253,1282,3,"chrismd,shorts",ChrisMD but shorter
OJZIYdUk7sE,WillNE Addresses the Rumours,2025-12-24T13:51:39Z,PT17S,50954,1015,19,"chrismd,shorts",ChrisMD but shorter
BCheNxgvFEk,Stephen's Speech🥹👏,2025-12-23T21:14:59Z,PT52S,34397,1504,6,"chrismd,shorts",ChrisMD but shorter
adzEyPcJDh4,Stephen Tries Best Ever Joke,2025-12-23T17:15:23Z,PT21S,37141,935,4,"chrismd,shorts",ChrisMD but shorter
r8tmBcegg8s,The Ultimate Test 😂,2025-12-23T15:53:37Z,PT1M26S,26413,2530,12,"chrismd,shorts",ChrisMD but shorter
CafF312O7-s,Well That Escalated Quickly,2025-12-23T13:49:09Z,PT1M53S,27603,2719,11,"chrismd,shorts",ChrisMD but shorter
2-EWaDFPub8,W2S Woke Up And Chose Violence 😭,2025-12-23T11:32:51Z,PT1M33S,18637,811,3,"chrismd,shorts",ChrisMD but shorter
9VXwS3Gwey0,Tackles Meatier Than Your Christmas Dinner,2025-12-19T17:09:23Z,PT4M15S,64953,1448,19,"chrismd,shorts",ChrisMD but shorter
wIKD5ECQNws,A Day by the Lake With Italian Bach,2025-12-18T16:26:47Z,PT7M33S,49855,2379,15,"chrismd,shorts",ChrisMD but shorter
gytwYL9j0lU,Moments That Ooze Aura,2025-12-13T12:24:25Z,PT4M45S,84612,1670,28,"chrismd,shorts",ChrisMD but shorter
LOqiGJV2uTc,He Got The Ears Just Right👏🏻,2025-12-12T10:30:16Z,PT9S,31582,403,3,"chrismd,shorts",ChrisMD but shorter
Tby1sjb_fmI,Someone Stop This Man,2025-12-11T18:30:43Z,PT12S,21839,421,1,"chrismd,shorts",ChrisMD but shorter
ziaEqA5vPK4,Shots That Put More Holes in the Ozone Layer,2025-12-11T17:22:27Z,PT5M11S,34097,1113,9,"chrismd,shorts",ChrisMD but shorter
VfukPjT-tBY,Put It Away🫣,2025-12-11T12:45:05Z,PT12S,57014,738,9,"chrismd,shorts",ChrisMD but shorter
L4VP_b5-5Ko,Italian Bach Is A GENIUS,2025-12-11T09:30:19Z,PT1M39S,13763,318,1,"chrismd,shorts",ChrisMD but shorter
jRDDn61iT8Y,“Not now Jess”,2025-12-10T18:01:03Z,PT13S,15362,312,1,"chrismd,shorts",ChrisMD but shorter
6Q6ma-8ks38,He Should’ve Seen It Coming😭,2025-12-10T13:00:16Z,PT24S,30620,517,3,"chrismd,shorts",ChrisMD but shorter
305PM9vLiMc,Italian Bach Caught a Shark,2025-12-10T09:30:03Z,PT20S,36331,485,0,"chrismd,shorts",ChrisMD but shorter
5O0zv7LaiAw,Italian Bach Has a Unique Brain,2025-12-09T17:45:00Z,PT21S,76017,1053,9,"chrismd,shorts",ChrisMD but shorter
TQyJaUz9LKU,He Was Genuinely Fuming😭,2025-12-09T15:45:05Z,PT40S,44843,742,1,"chrismd,shorts",ChrisMD but shorter
cAzYAHAl630,W2S Has No Shame😭,2025-12-09T12:01:22Z,PT27S,17618,443,2,"chrismd,shorts",ChrisMD but shorter
8xAuftauqo0,He Should Have Known😭,2025-12-09T10:00:23Z,PT28S,69906,939,13,"chrismd,shorts",ChrisMD but shorter
b9OiXlQC4kU,W2S CRASHES💥,2025-12-08T21:00:43Z,PT20S,13642,236,1,"chrismd,shorts",ChrisMD but shorter
1oMzgCsZ1Sk,He Called It👏🏻,2025-12-08T18:00:04Z,PT21S,35841,464,2,"chrismd,shorts",ChrisMD but shorter
8P5gJSmqMVU,YOUTUBERS vs TIKTOKERS Football Challenges | UNSEEN FOOTAGE,2025-12-08T16:45:46Z,PT12M15S,156650,5978,28,"chrismd,shorts",ChrisMD but shorter
0IKyh9GAnNw,This Video Was Years in the Making,2025-12-08T16:30:00Z,PT28S,25744,407,3,"chrismd,shorts",ChrisMD but shorter
nMSTx793Fyw,ArthurTV SABOTAGE,2025-12-08T14:30:44Z,PT28S,24753,467,1,"chrismd,shorts",ChrisMD but shorter
YZMHhs-_kuI,He Did Them Proud👏,2025-12-08T13:01:14Z,PT19S,14399,293,2,"chrismd,shorts",ChrisMD but shorter
7sE27Hot2Vc,It All Comes Down To This😬,2025-12-08T10:00:12Z,PT59S,23087,360,1,"chrismd,shorts",ChrisMD but shorter
mdRa66eGk8E,He Wasn't Ready😭,2025-12-07T10:01:19Z,PT29S,24234,533,0,"chrismd,shorts",ChrisMD but shorter
SkwkMWK-49E,Italian Bach Completes Wii Bowling🎳,2025-12-06T17:00:56Z,PT1M39S,23058,735,2,"chrismd,shorts",ChrisMD but shorter
HhF-wSAEM2Y,The FUNNIEST Moments😂,2025-12-06T14:00:29Z,PT58S,95712,1809,6,"chrismd,shorts",ChrisMD but shorter
ITAIWKWdFes,Why Did Bach Find It So Funny 😭😭,2025-12-06T10:00:35Z,PT23S,30054,770,1,"chrismd,shorts",ChrisMD but shorter
bwfuj6wLlvE,ArthurTV Terrorises the Production Team,2025-12-05T20:00:41Z,PT13S,21501,452,1,"chrismd,shorts",ChrisMD but shorter
zhahkg_34-A,What a Way to Go😵,2025-12-05T17:02:00Z,PT30S,35711,523,3,"chrismd,shorts",ChrisMD but shorter
P7MjSV0n17Y,Why Is Bro Sleeping Like That😭,2025-12-05T13:30:34Z,PT23S,44979,697,5,"chrismd,shorts",ChrisMD but shorter
EDTVUIH_soU,Why Was Bro So Fluid??,2025-12-05T12:00:30Z,PT7S,68391,743,5,"chrismd,shorts",ChrisMD but shorter
Dbp7mYu8RCE,Behind The Scenes at ChrisMD🎥,2025-12-05T10:32:31Z,PT15S,42311,618,4,"chrismd,shorts",ChrisMD but shorter
7eOJUTuAvdA,Harry Reveals All👀,2025-12-05T10:00:12Z,PT19S,33031,438,3,"chrismd,shorts",ChrisMD but shorter
9kLIClwleVs,ArthurTV Is A Cartoon😭,2025-12-04T23:05:21Z,PT34S,28073,1066,6,"chrismd,shorts",ChrisMD but shorter
g94ZR0p5JEU,Harry Broke the Camera😭,2025-12-04T19:00:46Z,PT20S,17395,521,1,"chrismd,shorts",ChrisMD but shorter
HJuYW4QR6jo,Moments of Unbelievable Rizz,2025-12-04T16:46:24Z,PT3M35S,235920,4443,48,"chrismd,shorts",ChrisMD but shorter
n-PmxTWqI2o,ArthurTV Has The Best Imagination,2025-12-04T16:30:17Z,PT39S,13423,280,3,"chrismd,shorts",ChrisMD but shorter
0X1I2HCmaCE,She Can't Catch a Break😭😭,2025-12-04T13:19:35Z,PT22S,113165,1199,6,"chrismd,shorts",ChrisMD but shorter
UwO_-0VQ2_I,Are We The Baddies?,2025-12-03T16:40:49Z,PT1M13S,31631,936,10,"chrismd,shorts",ChrisMD but shorter
y3sSLwq_zes,Harry’s Worst Joke Yet?,2025-12-03T13:22:53Z,PT29S,28360,712,7,"chrismd,shorts",ChrisMD but shorter
